ID,Link,Left,Through,Right,laneID,length
565,100233,0,1002291,0,1002331,127.3557242817075
566,100233,0,1002292,0,1002332,130.65605906911384
567,100237,0,1002411,0,1002371,120.10083033683432
568,100237,0,0,0,1002372,122.98300364525856
569,100234,0,1003221,0,1002341,9.999998911755872
570,100234,0,1003222,0,1002342,9.999998064132178
571,100235,0,1002331,0,1002352,629.5272057973767
572,100235,1002371,0,0,1002351,644.7008928267854
573,100235,0,0,0,1002353,659.8745875612375
574,100236,0,1002351,0,1002362,10.000000606078407
575,100236,0,0,0,1002361,10.000001454039868
576,100236,0,0,0,1002363,10.000002302147605
577,100322,0,1003242,1003251,1003222,47.97584156435951
578,100322,0,1003241,0,1003221,44.073297076455304
579,100241,0,1002321,0,1002411,165.86052025304002
580,100266,0,1002701,0,1002661,369.63264020142924
581,100289,0,1003341,0,1002892,764.8123241304307
582,100289,0,1003342,0,1002893,763.305640925405
583,100289,0,0,0,1002891,761.7989596976273
584,100289,0,0,0,1002894,760.2922804494395
585,100242,0,1002321,0,1002422,27.37753857168138
586,100242,1002401,0,0,1002421,27.586542457679002
587,100242,0,0,0,1002423,27.795546573200994
588,100332,0,1002171,0,1003321,160.82908990912102
589,100332,0,1002172,0,1003322,160.19835346414098
590,100243,0,1002481,0,1002431,65.24517441410548
591,100267,0,0,1002682,1002674,281.6879407148099
592,100267,0,1002561,0,1002672,283.9036242062476
593,100267,0,1002562,0,1002673,286.1193045867029
594,100267,0,0,0,1002671,288.33498185755843
595,100244,0,1002671,0,1002441,73.5306875470562
596,100248,1002511,1002521,0,1002481,316.9984120380017
597,100245,0,1002471,0,1002451,626.7653152979267
598,100245,0,1002472,0,1002452,644.5742469929879
599,100258,0,1002611,0,1002581,281.52347736609545
600,100247,0,1002672,1002431,1002472,84.12372362356551
601,100247,0,1002671,0,1002471,85.10613468599752
602,100249,0,1002441,0,1002491,308.3187529850687
603,100251,0,1002551,0,1002511,80.36835329786558
604,100251,0,1002552,0,1002512,82.51716229422011
605,100252,0,1002681,0,1002522,18.666960862024492
606,100252,0,1002682,0,1002523,18.66695393440287
607,100252,1002561,0,0,1002521,18.666947007231766
608,100252,0,0,0,1002524,18.666940079147224
609,100250,1002521,1002491,0,1002501,76.0707294326815
610,100250,0,0,0,1002502,73.92191456343777
611,100255,0,1002581,0,1002552,30.40197238754094
612,100255,1002451,0,0,1002551,31.49219673782294
613,100255,0,0,0,1002553,32.58242102625298
614,100256,0,0,1002502,1002564,80.79286374530358
615,100256,0,1002551,0,1002562,85.43057002045423
616,100256,0,1002552,0,1002563,90.06827462999476
617,100256,0,0,0,1002561,94.70597757935282
618,100268,0,1002711,0,1002681,159.78041377881036
619,100268,0,1002712,0,1002682,154.99360585001946
620,100253,0,0,0,1002531,42.16891747587734
621,100253,0,0,0,1002532,42.16889398232008
622,100254,0,0,0,1002541,42.168964463893175
623,100254,0,0,0,1002542,42.16898795739358
624,100257,0,1002251,0,1002572,460.1321052526723
625,100257,0,0,0,1002571,454.61307369194446
626,100257,0,0,0,1002573,449.0940362507119
627,100312,0,0,0,1003121,169.64647354179274
628,100259,0,1002451,0,1002591,289.4954961386732
629,100261,0,1002641,1002631,1002611,256.41360164396184
630,100260,0,1002591,0,1002601,222.68382349961144
631,100260,0,0,0,1002602,205.818924201546
632,100263,0,1002691,0,1002631,172.07166417381944
633,100264,0,1003141,0,1002641,409.07180351551443
634,100262,0,1002641,1002602,1002621,173.5467608410248
635,100269,0,1002701,0,1002691,121.79078321425796
636,100265,1002631,1002601,0,1002651,388.7769765865568
637,100314,1003261,1003231,0,1003141,95.60192214990184
638,100314,0,1003232,0,1003142,95.55922266982037
639,100270,0,1002711,0,1002701,132.63510873668724
640,100270,0,1002712,0,1002702,133.2292516300415
641,100271,0,1004211,0,1002712,155.2611343892928
642,100271,1002721,0,0,1002711,156.54867420346335
643,100271,0,0,0,1002713,157.8362140036896
644,100272,0,1002731,0,1002721,17.61580418472588
645,100272,0,1002732,0,1002722,18.72987904944027
646,100421,0,0,0,1004211,558.118166929662
647,100273,0,1002751,0,1002732,71.95127344110827
648,100273,0,1002752,0,1002733,71.36077405711195
649,100273,1002741,0,0,1002731,70.77027466077575
650,100273,0,0,0,1002734,70.17977525306563
651,100274,1003171,1003081,0,1002741,419.4218397587698
652,100275,1002811,1002881,0,1002751,411.4616599830015
653,100275,0,1002882,0,1002752,406.09267828703094
654,100308,0,1003061,0,1003081,436.1002650797034
655,100308,0,1003062,0,1003082,431.80487592170334
656,100317,0,1003301,0,1003171,458.42396588011184
657,100317,0,1003302,0,1003172,467.6925311535532
658,100281,0,1002831,0,1002811,38.359898071931696
659,100288,1002871,1002841,0,1002881,353.3416785028655
660,100288,0,1002842,0,1002882,357.7863789513474
661,100276,0,1002781,0,1002762,92.88939001466258
662,100276,1002771,0,0,1002761,97.96489530159478
663,100276,0,0,0,1002763,103.04040060122344
664,100277,0,1002831,0,1002771,85.66836144848492
665,100278,1002811,1002881,0,1002781,75.05260369964499
666,100283,0,1002901,0,1002831,315.4270010681727
667,100283,0,1002902,0,1002832,318.9278406877274
668,100279,0,1002761,0,1002791,335.0789778585612
669,100279,0,1002762,0,1002792,341.52184626960974
670,100311,0,1003121,0,1003112,396.22044863969495
671,100311,1002571,0,0,1003111,398.2397366868136
672,100311,0,0,0,1003113,400.2590275084762
673,100280,0,1002761,0,1002801,107.03699017497998
674,100280,0,1002762,0,1002802,109.45590239041339
675,100285,1002861,1003031,0,1002851,419.6046042841684
676,100285,0,1003032,0,1002852,402.90794906162364
677,100282,1002801,1002851,0,1002821,119.15954371767499
678,100282,0,1002852,0,1002822,120.34602563756624
679,100291,0,0,1002621,1002912,453.0453409190211
680,100291,0,1002691,0,1002911,457.68783956899307
681,100290,0,1002911,0,1002902,177.06810788933998
682,100290,1002821,0,0,1002901,182.57280525948954
683,100290,0,0,0,1002903,188.07750661681084
684,100284,1002861,1003031,0,1002841,109.96487021674395
685,100284,0,1003032,0,1002842,109.3384137829208
686,100287,0,1002901,0,1002871,8.741068500918711
687,100287,0,1002902,0,1002872,8.741068514524915
688,100286,0,1003341,0,1002861,111.16437293041409
689,100286,0,1003342,0,1002862,111.16064701940458
690,100303,0,1003272,1002991,1003032,403.4584134920551
691,100303,0,1003271,0,1003031,414.6229279683881
692,100334,0,1003351,0,1003342,1920.8693157425464
693,100334,1003591,0,0,1003341,1922.7499155682956
694,100334,0,0,0,1003343,1924.630521901565
695,100292,1003071,1003161,0,1002921,360.9512501813961
696,100292,0,1003162,0,1002922,361.4568172072645
697,100304,1002791,1003111,0,1003041,183.93165047587115
698,100304,0,1003112,0,1003042,183.50171124921226
699,100307,0,1003131,0,1003071,400.02210345673046
700,100307,0,0,0,1003072,401.4260860969217
701,100316,0,1003191,0,1003162,89.9181873001891
702,100316,1003181,0,0,1003161,87.72439347104289
703,100316,0,0,0,1003163,85.53059681018716
704,100293,0,1002921,0,1002932,213.17723622952695
705,100293,0,1002922,0,1002933,213.01143399032202
706,100293,1003041,0,0,1002931,212.84563150579402
707,100293,0,0,0,1002934,212.67982877619602
708,100333,0,1002981,0,1003332,133.90617754442928
709,100333,1003011,0,0,1003331,134.360147941805
710,100333,0,0,0,1003333,134.81411901445875
711,100294,0,1002971,0,1002941,142.7897406952417
712,100294,0,1002972,0,1002942,139.12205599249498
713,100295,0,1003291,0,1002951,140.96023695469
714,100297,0,1003051,0,1002971,192.7800188301901
715,100297,0,1003052,0,1002972,179.5424843194001
716,100329,0,1003281,0,1003292,237.65902692426744
717,100329,0,0,0,1003291,238.258340014021
718,100329,0,0,0,1003293,238.85765351421898
719,100296,0,0,0,1002961,219.25506377019917
720,100305,0,0,1002991,1003054,169.36483008120467
721,100305,0,1003271,0,1003052,176.2438761321476
722,100305,0,1003272,0,1003053,183.12291522258266
723,100305,0,0,0,1003051,190.00194735378693
724,100298,1002941,1002951,0,1002981,57.76893361560978
725,100298,0,0,0,1002982,58.28514116258751
726,100301,1003001,1003021,0,1003011,199.18564584232578
727,100301,0,0,0,1003012,196.98763518586568
728,100299,0,1003021,0,1002991,9.999994738891568
729,100327,0,1003281,0,1003272,241.02490494188834
730,100327,0,0,0,1003271,237.82151181991347
731,100327,0,0,0,1003273,234.61811814384853
732,100300,0,1003271,0,1003001,10.00000560401995
733,100300,0,1003272,0,1003002,10.00001103657769
734,100302,0,1003291,0,1003021,10.309833543475486
735,100306,1003051,1002961,0,1003061,72.99001723124982
736,100306,0,0,0,1003062,69.39473826636711
737,100313,0,1002571,0,1003131,168.82478812267703
738,100309,0,0,0,1003091,6.870806221874323
739,100309,0,0,0,1003092,7.300949109187746
740,100310,0,0,0,1003101,6.010522072345712
741,100310,0,0,0,1003102,5.580380807564798
742,100315,0,1002651,0,1003151,95.68732123120955
743,100323,1003221,1002361,0,1003231,219.55977748996338
744,100323,0,1002362,0,1003232,226.76029249696143
745,100326,0,1003241,0,1003261,218.47768212897034
746,100318,1003221,1002361,0,1003181,110.9541630982234
747,100318,0,1002362,0,1003182,110.67132559016532
748,100319,0,1003301,0,1003191,162.39868764092557
749,100330,0,1003311,0,1003301,104.85614046750675
750,100330,0,1003312,0,1003302,109.87773353349056
751,100320,0,1002342,1002353,1003202,61.35798167561115
752,100320,0,1002341,0,1003201,52.63784736854704
753,100321,0,1003061,0,1003211,228.11799874554688
754,100321,0,1003062,0,1003212,232.13077029352615
755,100324,0,1003311,0,1003241,67.28812025613132
756,100324,0,1003312,0,1003242,70.55559711851862
757,100325,0,1003151,1003232,1003251,203.6392291869558
758,100331,1002421,1003321,0,1003311,387.5544887866739
759,100331,0,1003322,0,1003312,386.68779578804185
760,100328,0,1003201,0,1003282,435.1125513955738
761,100328,0,1003202,0,1003283,451.05273402252124
762,100328,1003211,0,0,1003281,466.99292463616615
763,100328,0,0,0,1003284,482.93312323452056
764,100335,0,1003611,0,1003351,233.9280855025262
765,100335,0,1003612,0,1003352,230.85262901014167
766,100359,0,1003621,0,1003592,625.3627088024637
767,100359,0,0,0,1003591,621.1704306676119
768,100359,0,0,0,1003593,616.9781521643973
769,100361,0,1003601,0,1003612,218.19137750939885
770,100361,1003581,0,0,1003611,225.71202413571692
771,100361,0,0,0,1003613,233.23267206842473
772,100336,0,1003331,0,1003362,1812.7869913463724
773,100336,1002931,0,0,1003361,1820.3169922215684
774,100336,0,0,0,1003363,1827.8469975983007
775,100337,0,1003361,0,1003371,267.36099229513457
776,100337,0,1003362,0,1003372,266.62924466154885
777,100338,0,1003611,0,1003382,180.07423138156338
778,100338,0,0,0,1003381,185.19663201267784
779,100338,0,0,0,1003383,190.3190381481512
780,100339,0,0,0,1003391,101.34128813318675
781,100339,0,0,0,1003392,101.49063016521369
782,100340,0,0,0,1003401,101.04260471245993
783,100340,0,0,0,1003402,100.89326332390004
784,100340,0,0,0,1003403,100.74392215018501
785,100341,0,1003431,0,1003412,323.8717975114909
786,100341,0,0,0,1003411,321.7231891297741
787,100341,0,0,0,1003413,319.57458381537555
788,100348,0,1003491,0,1003482,877.7432015869296
789,100348,0,0,0,1003481,876.0310403297582
790,100348,0,0,0,1003483,874.3188814710744
791,100343,0,0,1005212,1003433,275.72633631341773
792,100343,0,1003461,0,1003432,275.5082415151559
793,100343,0,0,0,1003431,275.2901470358351
794,100342,0,1003411,0,1003422,592.5419539520537
795,100342,1003481,0,0,1003421,594.0435920759361
796,100342,0,0,0,1003423,595.545228089627
797,100387,1003941,1004001,0,1003871,806.7121502664576
798,100346,0,1095911,0,1003462,23.937864738724357
799,100346,1003471,0,0,1003461,23.99530524348659
800,100346,0,0,0,1003463,24.052745665456865
801,100521,0,1005242,1005226,1005212,1145.0617832781177
802,100521,0,1005241,0,1005211,1147.2063717614537
803,100344,0,1003541,0,1003441,571.6105200217866
804,100351,0,1003731,0,1003512,1329.2223700802845
805,100351,1003521,0,0,1003511,1329.1130340016928
806,100351,0,0,0,1003513,1329.0036977565453
807,100345,0,1003511,0,1003451,570.8692049119135
808,100354,0,1003571,0,1003542,905.3810969916542
809,100354,0,1003572,0,1003543,904.5873818429377
810,100354,1003901,0,0,1003541,903.7936655247562
811,100354,0,0,0,1003544,902.9999480364835
812,100347,0,1003491,0,1003472,292.47609804869165
813,100347,0,0,0,1003471,292.2183492043037
814,100347,0,0,0,1003473,291.9606007464568
815,109591,0,1095891,0,1095912,856.9754669440276
816,109591,0,0,0,1095911,856.155759471747
817,109591,0,0,0,1095913,855.3360531472617
818,100349,0,1095901,0,1003492,277.46582659363463
819,100349,0,1095902,0,1003493,277.54382163628804
820,100349,1095851,0,0,1003491,277.62181656293836
821,100349,0,0,0,1003494,277.69981137342205
822,109585,0,1095841,0,1095852,578.8442037784317
823,109585,1095871,0,0,1095851,578.0152018614979
824,109585,0,0,0,1095853,577.1862011052857
825,109590,0,1095891,0,1095902,356.86079907127817
826,109590,0,0,0,1095901,355.1711702815462
827,109590,0,0,0,1095903,353.48154332247094
828,100350,0,1003431,0,1003502,778.5704151243908
829,100350,0,0,0,1003501,778.7060582840711
830,100350,0,0,0,1003503,778.8417012355688
831,100353,0,1003731,0,1003531,88.11195568667969
832,100353,0,1003732,0,1003532,88.49194724755696
833,100352,0,1003501,0,1003521,87.3519725475073
834,100352,0,1003502,0,1003522,86.97198096696383
835,100373,0,1004111,0,1003732,464.3136445541657
836,100373,0,0,0,1003731,464.5083770194415
837,100373,0,0,0,1003733,464.70310977632164
838,100357,0,1004111,0,1003572,313.7689764047997
839,100357,0,0,0,1003571,313.1880979087872
840,100357,0,0,0,1003573,312.6072185936691
841,100390,0,1003921,0,1003902,1322.7562324367768
842,100390,0,0,0,1003901,1323.0242025471146
843,100390,0,0,0,1003903,1323.2921730563298
844,100355,0,1003501,0,1003552,381.4892938831274
845,100355,1003531,0,0,1003551,381.4540469181626
846,100355,0,0,0,1003553,381.41880000401306
847,100356,0,1003422,1003871,1003562,233.0602672489527
848,100356,0,1003421,0,1003561,232.38912339061847
849,100411,0,1004541,0,1004112,1277.24106379281
850,100411,0,0,0,1004111,1277.8596523217502
851,100411,0,0,0,1004113,1278.4782417672598
852,100358,0,1003371,0,1003582,409.0529308334928
853,100358,1003381,0,0,1003581,423.73090764233655
854,100358,0,0,0,1003583,438.40887665166076
855,100360,0,1003621,0,1003601,190.0646157439102
856,100360,0,1003622,0,1003602,186.92272994354278
857,100362,0,1004091,0,1003622,164.5563359364921
858,100362,0,1004092,0,1003623,162.76977488621506
859,100362,1003661,0,0,1003621,160.9832125929456
860,100362,0,0,0,1003624,159.19664905786777
861,100366,0,1003981,0,1003662,429.00967679009494
862,100366,0,0,0,1003661,434.0908511314194
863,100366,0,0,0,1003663,439.1720269925375
864,100409,0,1004071,0,1004091,573.2141657667604
865,100409,0,1004072,0,1004092,575.5539688749631
866,100363,0,1004081,0,1003632,483.6979058063096
867,100363,1003991,0,0,1003631,494.64884769515595
868,100363,0,0,0,1003633,505.59979603549226
869,100365,0,1003641,0,1003652,227.66976285491847
870,100365,0,1003642,0,1003653,226.24229234312492
871,100365,0,0,0,1003651,224.81482212718552
872,100365,0,0,0,1003654,223.3873522039483
873,100399,0,1004101,0,1003992,424.34552128172345
874,100399,1003931,0,0,1003991,422.3326983937702
875,100399,0,0,0,1003993,420.3198739295219
876,100408,0,1004071,0,1004081,147.60318735302948
877,100408,0,1004072,0,1004082,148.38472853369228
878,100364,0,1003361,0,1003642,934.9552889183576
879,100364,0,0,0,1003641,939.025684123399
880,100364,0,0,0,1003643,943.0960789797365
881,100398,0,1003911,0,1003982,70.37892783599747
882,100398,0,1003912,0,1003983,69.6283715821741
883,100398,1003891,0,0,1003981,68.87781532133206
884,100398,0,0,0,1003984,68.12725905528553
885,100367,0,1003651,0,1003672,171.07082537343607
886,100367,0,1003652,0,1003673,171.4730933754157
887,100367,1003631,0,0,1003671,171.875361353293
888,100367,0,0,0,1003674,172.27762930865495
889,100368,0,1003981,0,1003681,608.2923594297573
890,100368,0,1003982,0,1003682,587.4779584064263
891,100369,0,1004061,0,1003692,557.0489520093502
892,100369,0,0,0,1003691,556.488223928107
893,100369,0,0,0,1003693,555.9274950130609
894,100406,0,1004521,0,1004062,333.74851575238307
895,100406,1004291,0,0,1004061,333.5613902457294
896,100406,0,0,0,1004063,333.3742644745703
897,100406,0,0,0,1004064,333.1871384412294
898,100370,0,1003641,0,1003702,322.1584969706964
899,100370,0,0,0,1003701,311.9313368919964
900,100370,0,0,0,1003703,301.7041732391452
901,100371,0,1003681,0,1003712,310.97434052817886
902,100371,0,1003682,0,1003713,310.62275056516245
903,100371,1003691,0,0,1003711,310.2711600784936
904,100371,0,0,0,1003714,309.9195690659963
905,100371,0,0,0,1003715,309.56797752977104
906,100372,0,1003701,0,1003722,2381.6029009695776
907,100372,1003711,0,0,1003721,2383.139046749264
908,100372,0,0,0,1003723,2384.675194742839
909,109592,0,0,1003451,1095923,1088.2871065307309
910,109592,0,1003541,0,1095922,1089.3195189202593
911,109592,0,0,0,1095921,1090.3519328279763
912,100374,0,1003551,0,1003742,111.62903516608537
913,100374,1003561,0,0,1003741,111.72136294334805
914,100374,0,0,0,1003743,111.8136905802793
915,100375,0,1003741,0,1003752,219.7697086547297
916,100375,0,0,0,1003751,219.58397382699525
917,100375,0,0,0,1003753,219.39823927402102
918,100380,0,1003831,0,1003801,220.30483445528336
919,100380,0,1003832,0,1003802,197.56449261236824
920,100376,0,1005491,0,1003761,759.4948725862276
921,100376,0,1005492,0,1003762,762.7741207968218
922,100381,0,1003821,0,1003811,197.99783384966446
923,100381,0,1003822,0,1003812,177.89767003107306
924,100549,0,1005461,0,1005492,2782.5429552633323
925,100549,0,0,0,1005491,2783.734096728699
926,100549,0,0,0,1005493,2784.925238089174
927,100377,0,1003741,0,1003772,372.19324957688775
928,100377,0,0,0,1003771,365.8178343080458
929,100377,0,0,0,1003773,359.4424223257541
930,100379,0,1003831,0,1003791,207.51364147200397
931,100379,0,1003832,0,1003792,205.3164049103281
932,100378,1003791,1003771,0,1003781,500.6200546936144
